danceability,loudness,speechiness,acousticness,liveness,instrumentalness,type
0.737,-4.573,0.0268,0.051,0.0569,0.119,4.0
0.681,-6.675,0.0325,0.0881,0.0375,0.374,4.0
0.797,-5.161,0.029,0.569,0.105,0.26,4.0
0.69,-5.03,0.0302,0.0541,0.112,0.0112,4.0
0.652,-5.795,0.0486,0.307,0.0637,0.521,4.0
0.699,-7.985,0.0383,0.421,0.0807,0.778,4.0
0.689,-5.704,0.0326,0.121,0.0443,0.922,4.0
0.676,-14.187,0.0546,0.451,0.0545,0.636,4.0
0.619,-7.932,0.0439,0.376,0.0617,0.731,4.0
0.694,-8.179,0.0321,0.0964,0.222,0.494,4.0
0.509,-10.412,0.0437,0.502,0.347,0.817,4.0
0.559,-8.443,0.0451,0.158,0.319,0.198,4.0
0.648,-11.357,0.0365,0.0262,0.0319,0.858,4.0
0.629,-10.809,0.0322,0.507,0.185,0.829,4.0
0.606,-8.256,0.0383,0.342,0.175,0.844,4.0
0.557,-16.512,0.0548,0.145,0.0831,0.691,4.0
0.524,-6.754,0.0319,0.298,0.133,0.0276,4.0
0.785,-10.104,0.0268,0.448,0.152,0.355,4.0
0.639,-7.318,0.0292,0.011,0.0791,0.783,4.0
0.602,-7.162,0.0323,0.0199,0.0309,0.78,4.0
0.651,-6.842,0.0346,0.0124,0.145,0.817,4.0
0.559,-6.799,0.0359,0.00505,0.218,0.824,4.0
0.687,-7.919,0.0287,0.00242,0.101,0.833,4.0
0.692,-7.197,0.0307,0.74,0.0581,0.777,4.0
0.618,-6.946,0.0266,0.227,0.109,0.895,4.0
0.387,-11.383,0.0349,0.477,0.101,0.772,4.0
0.689,-7.144,0.0304,0.0741,0.271,0.88,4.0
0.776,-6.976,0.045,0.208,0.11,0.839,4.0
0.609,-8.49,0.0567,0.431,0.0779,0.0523,4.0
0.624,-8.59,0.0424,0.74,0.269,0.125,4.0
0.779,-8.022,0.0277,0.459,0.0708,0.223,4.0
0.741,-6.225,0.0359,0.356,0.34,0.871,4.0
0.699,-8.908,0.0383,0.0725,0.0988,0.89,4.0
0.763,-9.357,0.0375,0.364,0.0608,0.412,4.0
0.819,-11.247,0.0422,0.227,0.0974,0.908,4.0
0.701,-9.207,0.0408,0.535,0.0999,0.861,4.0
0.638,-9.853,0.0268,0.221,0.0668,0.163,4.0
0.748,-9.499,0.029,0.295,0.0815,0.898,4.0
0.764,-10.165,0.0375,0.495,0.0998,0.875,4.0
0.694,-8.628,0.0306,0.118,0.0839,0.869,4.0
0.717,-7.869,0.0311,0.535,0.0417,0.354,4.0
0.669,-10.82,0.0352,0.213,0.122,0.763,4.0
0.698,-6.508,0.0249,0.456,0.102,0.954,4.0
0.596,-10.885,0.0391,0.632,0.0723,0.793,4.0
0.583,-12.528,0.0284,0.361,0.117,0.894,4.0
0.733,-9.805,0.0274,0.392,0.093,0.668,4.0
0.634,-12.837,0.0373,0.607,0.111,0.868,4.0
0.657,-12.952,0.0281,0.307,0.0893,0.865,4.0
0.767,-8.476,0.0352,0.42,0.255,0.946,4.0
0.84,-8.49,0.0342,0.615,0.0461,0.847,4.0
0.776,-10.468,0.0308,0.485,0.0595,0.842,4.0
0.644,-9.355,0.0275,0.561,0.0481,0.0362,4.0
0.756,-11.627,0.0403,0.318,0.0929,0.713,4.0
0.697,-9.698,0.0267,0.552,0.0758,0.347,4.0
0.656,-11.755,0.0314,0.67,0.0706,0.622,4.0
0.762,-10.518,0.0376,0.211,0.203,0.851,4.0
0.629,-12.058,0.0407,0.309,0.111,0.519,4.0
0.611,-9.736,0.0297,0.806,0.121,0.913,4.0
0.707,-8.474,0.0378,0.61,0.09,0.762,4.0
0.7,-12.637,0.0472,0.621,0.102,0.846,4.0
0.709,-10.94,0.0326,0.624,0.152,0.745,4.0
0.662,-6.555,0.0298,0.258,0.135,0.106,4.0
0.812,-6.682,0.0353,0.472,0.107,0.895,4.0
0.649,-8.276,0.0305,0.206,0.158,0.84,4.0
0.719,-4.885,0.0263,0.282,0.241,0.699,4.0
0.624,-8.476,0.0315,0.322,0.0639,0.901,4.0
0.713,-11.689,0.0333,0.202,0.103,0.88,4.0
0.741,-14.824,0.0449,0.585,0.0809,0.868,4.0
0.738,-9.735,0.0392,0.184,0.076,0.867,4.0
0.801,-8.601,0.036,0.394,0.0703,0.845,4.0
0.673,-11.956,0.043,0.524,0.0895,0.814,4.0
0.596,-7.303,0.0306,0.83,0.115,0.891,4.0
0.697,-6.948,0.028,0.557,0.0605,0.85,4.0
0.768,-6.547,0.0296,0.632,0.0927,0.913,4.0
0.711,-5.521,0.0316,0.133,0.339,0.765,4.0
0.558,-7.852,0.0299,0.383,0.082,0.939,4.0
0.337,-8.814,0.0334,0.348,0.0923,0.511,4.0
0.727,-6.58,0.0377,0.36,0.0818,0.781,4.0
0.652,-8.627,0.0543,0.617,0.12,0.731,4.0
0.705,-12.448,0.0372,0.644,0.0795,0.89,4.0
0.802,-7.98,0.0323,0.385,0.151,0.876,4.0
0.672,-10.662,0.0357,0.465,0.0721,0.895,4.0
0.442,-7.599,0.0598,0.547,0.165,0.903,4.0
0.687,-8.889,0.0402,0.443,0.0915,0.954,4.0
0.732,-8.772,0.0386,0.79,0.379,0.63,4.0
0.609,-7.696,0.032,0.347,0.138,0.414,4.0
0.619,-5.711,0.0401,0.0461,0.105,0.888,4.0
0.665,-6.134,0.0462,0.0638,0.0677,0.934,4.0
0.633,-5.983,0.0324,0.285,0.118,0.43,4.0
0.69,-7.149,0.0316,0.273,0.264,0.766,4.0
0.733,-9.872,0.026,0.306,0.0451,0.12,4.0
0.752,-5.063,0.0308,0.04,0.102,0.742,4.0
0.546,-9.504,0.0453,0.0401,0.364,0.0668,4.0
0.652,-6.237,0.0473,0.489,0.107,0.445,4.0
0.706,-5.77,0.0337,0.00129,0.338,0.63,4.0
0.698,-15.129,0.0586,0.729,0.123,0.866,4.0
0.652,-12.655,0.0292,0.198,0.129,0.00822,4.0
0.699,-5.553,0.0328,0.231,0.128,0.157,4.0
0.696,-8.195,0.0258,0.0341,0.108,0.153,4.0
0.537,-13.004,0.0369,0.846,0.321,0.588,4.0
0.665,-7.327,0.0312,0.618,0.0677,0.694,4.0
0.655,-12.395,0.0337,0.112,0.0901,0.525,4.0
0.678,-12.102,0.0328,0.552,0.142,0.686,4.0
0.644,-6.796,0.0281,0.79,0.0832,0.855,4.0
0.636,-12.331,0.0319,0.53,0.0796,0.593,4.0
0.815,-9.276,0.0287,0.59,0.119,0.926,4.0
0.658,-4.986,0.0326,0.559,0.129,0.594,4.0
0.599,-9.711,0.0343,0.36,0.0766,0.911,4.0
0.718,-6.685,0.0355,0.655,0.0822,0.0559,4.0
0.687,-10.434,0.0262,0.166,0.316,0.0681,4.0
0.601,-11.336,0.0294,0.654,0.0903,0.401,4.0
0.701,-8.448,0.0381,0.169,0.0842,0.0177,4.0
0.763,-10.291,0.0293,0.155,0.06,0.778,4.0
0.677,-10.299,0.0285,0.658,0.101,0.459,4.0
0.729,-10.451,0.0326,0.582,0.119,0.0931,4.0
0.641,-9.524,0.0421,0.644,0.382,0.0574,4.0
0.687,-8.281,0.0271,0.0984,0.0819,0.56,4.0
0.64,-7.669,0.0295,0.0338,0.0635,0.41,4.0
0.621,-12.307,0.0316,0.13,0.0715,0.269,4.0
0.723,-6.625,0.0377,0.634,0.501,0.0366,4.0
0.8,-6.621,0.0309,0.59,0.12,0.157,4.0
0.65,-8.51,0.0379,0.265,0.0368,0.187,4.0
0.714,-9.117,0.0683,0.806,0.115,0.757,4.0
0.764,-10.118,0.0393,0.215,0.335,0.739,4.0
0.659,-9.636,0.0301,0.0321,0.0887,0.895,4.0
0.727,-7.734,0.029,0.326,0.0559,0.563,4.0
0.925,-7.288,0.0478,0.287,0.187,0.714,4.0
0.766,-11.365,0.0342,0.0387,0.0682,0.914,4.0
0.715,-11.074,0.0376,0.0534,0.0701,0.309,4.0
0.535,-9.301,0.0304,0.327,0.0921,0.96,4.0
0.615,-8.859,0.0337,0.522,0.304,0.537,4.0
0.669,-13.151,0.0275,0.0788,0.109,0.836,4.0
0.655,-13.863,0.0356,0.247,0.0785,0.735,4.0
0.596,-12.472,0.0612,0.353,0.118,0.0686,4.0
0.664,-7.623,0.0366,0.101,0.232,0.121,4.0
0.542,-8.748,0.0818,0.468,0.139,0.00303,4.0
0.534,-5.818,0.0315,0.0561,0.143,0.597,4.0
0.709,-12.916,0.0385,0.391,0.0546,0.792,4.0
0.514,-10.495,0.027,0.191,0.102,0.528,4.0
0.545,-11.139,0.0351,0.69,0.123,0.421,4.0
0.737,-10.44,0.0305,0.734,0.194,0.264,4.0
0.731,-8.632,0.0295,0.503,0.607,0.653,4.0
0.748,-10.474,0.0344,0.202,0.135,0.784,4.0
0.633,-11.763,0.0256,0.159,0.087,0.92,4.0
0.701,-9.099,0.0286,0.324,0.0514,0.76,4.0
0.636,-10.122,0.031,0.279,0.0576,0.867,4.0
0.724,-11.999,0.038,0.0333,0.0708,0.904,4.0
0.662,-12.34,0.0332,0.455,0.0868,0.822,4.0
0.608,-7.12,0.0366,0.267,0.204,0.875,4.0
0.756,-7.867,0.0315,0.525,0.034,0.906,4.0
0.723,-7.776,0.0312,0.306,0.0631,0.848,4.0
0.704,-7.543,0.0352,0.0534,0.177,0.797,4.0
0.721,-6.07,0.03,0.543,0.532,0.901,4.0
0.658,-5.921,0.0296,0.0267,0.0487,0.88,4.0
0.576,-6.268,0.0263,0.229,0.0801,0.644,4.0
0.624,-8.365,0.0558,0.226,0.0387,0.397,4.0
0.619,-7.719,0.0411,0.403,0.0593,0.763,4.0
0.67,-8.519,0.0288,0.6,0.0755,0.805,4.0
0.543,-10.006,0.0393,0.476,0.134,0.66,4.0
0.503,-8.481,0.0361,0.439,0.154,0.441,4.0
0.487,-10.212,0.036,0.523,0.415,0.812,4.0
0.584,-7.347,0.0246,0.334,0.195,0.00197,4.0
0.707,-8.452,0.0303,0.674,0.303,0.868,4.0
0.735,-12.475,0.0389,0.364,0.0327,0.357,4.0
0.662,-13.236,0.0262,0.041,0.0512,0.718,4.0
0.763,-7.041,0.045,0.106,0.0588,2.09e-05,4.0
0.785,-5.797,0.0462,0.0889,0.165,0.195,4.0
0.719,-8.097,0.0272,0.427,0.103,0.0465,4.0
0.714,-9.978,0.0335,0.634,0.0778,0.788,4.0
0.779,-9.016,0.0486,0.393,0.0849,0.801,4.0
0.472,-13.645,0.0549,0.666,0.0874,0.889,4.0
0.725,-8.677,0.0652,0.33,0.0734,0.88,4.0
0.767,-8.057,0.0275,0.0663,0.092,0.872,4.0
0.684,-7.666,0.0381,0.439,0.0822,0.908,4.0
0.713,-8.483,0.0273,0.0612,0.289,0.838,4.0
0.526,-9.377,0.0417,0.289,0.0778,0.639,4.0
0.749,-9.756,0.0408,0.604,0.0402,0.926,4.0
0.64,-6.98,0.0339,0.044,0.187,0.905,4.0
0.564,-10.059,0.0299,0.317,0.0767,0.853,4.0
0.756,-8.956,0.0338,0.539,0.117,0.836,4.0
0.815,-5.485,0.0399,0.374,0.0881,0.794,4.0
0.549,-8.439,0.0964,0.0705,0.225,0.14,4.0
0.652,-11.545,0.0307,0.495,0.206,0.436,4.0
0.657,-9.972,0.0377,0.469,0.131,0.777,4.0
0.675,-7.573,0.0446,0.459,0.0591,0.899,4.0
0.665,-7.875,0.0387,0.204,0.11,0.867,4.0
0.755,-10.039,0.0425,0.273,0.0844,0.914,4.0
0.622,-4.686,0.0342,0.299,0.0845,0.823,4.0
0.579,-5.4,0.0511,0.275,0.0743,0.694,4.0
0.704,-8.146,0.0549,0.732,0.0615,0.901,4.0
0.737,-10.48,0.0383,0.132,0.116,0.88,4.0
0.614,-8.435,0.0318,0.499,0.2,0.92,4.0
0.651,-8.197,0.0523,0.0943,0.197,0.866,4.0
0.665,-8.628,0.0388,0.46,0.0495,0.639,4.0
0.703,-11.221,0.052,0.329,0.078,0.137,4.0
0.659,-9.039,0.0319,0.088,0.0892,0.887,4.0
0.657,-8.419,0.0307,0.0695,0.0848,0.877,4.0
0.666,-8.808,0.0339,0.0534,0.109,0.475,4.0
0.577,-9.992,0.0335,0.175,0.0811,0.236,4.0
0.651,-17.974,0.0559,0.0172,0.104,0.855,4.0
0.654,-10.955,0.0331,0.143,0.0653,0.821,4.0
0.654,-10.019,0.04,0.542,0.0813,0.267,4.0
0.747,-10.044,0.0297,0.239,0.0824,0.891,4.0
0.613,-9.95,0.0431,0.598,0.078,0.937,4.0
0.618,-9.444,0.0288,0.216,0.0747,0.864,4.0
0.664,-10.795,0.0422,0.0909,0.134,0.374,4.0
0.554,-8.821,0.0295,0.0617,0.127,0.831,4.0
0.542,-8.629,0.0303,0.36,0.111,0.895,4.0
0.624,-8.517,0.0445,0.168,0.0726,0.879,4.0
0.701,-14.369,0.034,0.0773,0.113,0.881,4.0
0.502,-12.767,0.0356,0.622,0.0634,0.897,4.0
0.792,-10.506,0.0738,0.105,0.119,0.877,4.0
0.643,-10.735,0.0289,0.712,0.321,0.784,4.0
0.716,-10.075,0.0576,0.321,0.0821,0.449,4.0
0.67,-10.953,0.0422,0.869,0.192,0.832,4.0
0.715,-8.62,0.0252,0.0199,0.353,0.568,4.0
0.664,-10.901,0.0501,0.0251,0.352,0.781,4.0
0.746,-9.645,0.0317,0.468,0.0656,0.261,4.0
0.61,-10.523,0.0358,0.478,0.0743,0.303,4.0
0.717,-8.75,0.0296,0.464,0.157,0.767,4.0
0.671,-9.184,0.0346,0.336,0.24,0.0313,4.0
0.641,-17.587,0.046,0.749,0.0754,0.855,4.0
0.741,-7.676,0.0302,0.356,0.12,0.0144,4.0
0.725,-6.189,0.0516,0.34,0.138,0.0895,4.0
0.719,-5.787,0.0479,0.411,0.159,0.157,4.0
0.551,-8.923,0.0321,0.451,0.0603,0.00419,4.0
0.639,-8.825,0.0398,0.573,0.271,0.0846,4.0
0.702,-5.418,0.0458,0.0982,0.198,0.456,4.0
0.673,-8.427,0.0274,0.291,0.142,0.299,4.0
0.705,-12.281,0.0355,0.546,0.202,0.767,4.0
0.682,-12.955,0.0399,0.365,0.0591,0.815,4.0
0.778,-9.059,0.0564,0.158,0.318,0.66,4.0
0.643,-9.028,0.0306,0.116,0.06,0.796,4.0
0.705,-9.509,0.0397,0.283,0.0266,0.808,4.0
0.723,-10.809,0.0614,0.139,0.255,0.875,4.0
0.722,-8.585,0.0438,0.0979,0.068,0.636,4.0
0.694,-8.501,0.0438,0.123,0.0472,0.925,4.0
0.684,-7.533,0.0318,0.102,0.115,0.901,4.0
0.754,-10.672,0.0479,0.0905,0.236,0.898,4.0
0.74,-9.925,0.0461,0.144,0.0827,0.788,4.0
0.723,-10.911,0.0366,0.0398,0.0754,0.861,4.0
0.434,-9.029,0.0518,0.279,0.31,0.919,4.0
0.73,-9.771,0.0336,0.0388,0.0839,0.875,4.0
0.716,-9.834,0.0284,0.376,0.0808,0.89,4.0
0.759,-13.141,0.0327,0.145,0.0432,0.797,4.0
0.663,-11.814,0.0378,0.211,0.0835,0.919,4.0
0.619,-11.616,0.0403,0.48,0.109,0.318,4.0
0.539,-13.283,0.0397,0.434,0.204,0.907,4.0
0.675,-11.61,0.0377,0.333,0.0562,0.712,4.0
0.714,-13.421,0.0377,0.493,0.164,0.477,4.0
0.795,-7.344,0.0562,0.292,0.0337,0.89,4.0
0.707,-6.514,0.0251,0.018,0.0959,0.376,4.0
0.663,-9.388,0.0307,0.361,0.0945,0.899,4.0
0.83,-5.587,0.0331,0.249,0.246,0.643,4.0
0.848,-5.176,0.0597,0.376,0.0865,0.668,4.0
0.871,-7.084,0.0439,0.281,0.0777,0.712,4.0
0.84,-4.174,0.0527,0.404,0.0698,0.806,4.0
0.803,-5.814,0.0417,0.0115,0.0615,0.516,4.0
0.871,-4.087,0.0387,0.331,0.0405,0.888,4.0
0.687,-6.098,0.0481,0.236,0.325,0.267,4.0
0.795,-5.414,0.0371,0.299,0.124,0.669,4.0
0.615,-6.651,0.027,0.0823,0.111,0.511,4.0
0.586,-11.932,0.0325,0.453,0.12,0.578,4.0
0.658,-7.211,0.0449,0.135,0.0358,0.892,4.0
0.72,-8.888,0.0296,0.0106,0.0558,0.755,4.0
0.607,-5.619,0.0292,0.322,0.111,0.598,4.0
0.646,-11.668,0.0292,0.0909,0.0868,0.599,4.0
0.52,-10.986,0.0439,0.359,0.0627,0.873,4.0
0.598,-9.304,0.0332,0.259,0.119,0.878,4.0
0.789,-9.071,0.0321,0.0584,0.0671,0.893,4.0
0.688,-11.682,0.029,0.28,0.089,0.761,4.0
0.545,-10.993,0.0519,0.181,0.23,0.771,4.0
0.476,-8.046,0.0361,0.699,0.22,0.847,4.0
0.709,-8.016,0.0381,0.219,0.0881,0.787,4.0
0.655,-8.192,0.0356,0.396,0.0643,0.959,4.0
0.396,-8.736,0.0365,0.124,0.109,0.926,4.0
0.69,-7.164,0.0337,0.469,0.0664,0.746,4.0
0.732,-8.654,0.0301,0.354,0.323,0.788,4.0
0.673,-5.585,0.0264,0.0565,0.113,0.887,4.0
0.672,-5.978,0.03,0.441,0.141,0.439,4.0
0.717,-6.68,0.0326,0.4,0.2,0.917,4.0
0.752,-6.364,0.031,0.372,0.198,0.837,4.0
0.652,-5.896,0.0303,0.167,0.0657,0.356,4.0
0.735,-7.961,0.0268,0.308,0.0749,0.675,4.0
0.696,-7.973,0.0297,0.765,0.112,0.651,4.0
0.744,-7.845,0.0327,0.234,0.289,0.858,4.0
0.539,-7.074,0.0426,0.403,0.0572,0.486,4.0
0.672,-8.456,0.0337,0.104,0.0291,0.00463,4.0
0.658,-8.186,0.0322,0.536,0.0538,0.343,4.0
0.696,-9.406,0.0274,0.335,0.0682,0.186,4.0
0.668,-9.693,0.0376,0.369,0.115,0.748,4.0
0.672,-8.689,0.0341,0.0124,0.103,0.947,4.0
0.756,-9.792,0.0353,0.263,0.258,0.827,4.0
0.597,-8.734,0.029,0.552,0.151,0.732,4.0
0.729,-10.707,0.0299,0.22,0.138,0.941,4.0
0.777,-8.504,0.0363,0.381,0.0768,0.561,4.0
0.726,-9.11,0.0364,0.65,0.302,0.371,4.0
0.771,-9.321,0.0611,0.597,0.115,0.913,4.0
0.724,-7.012,0.0378,0.371,0.0857,0.782,4.0
0.655,-7.015,0.0364,0.638,0.117,0.0254,4.0
0.841,-8.782,0.034,0.134,0.0888,0.407,4.0
0.645,-8.426,0.0409,0.0469,0.0913,0.532,4.0
0.57,-8.47,0.0464,0.293,0.0817,0.564,4.0
0.505,-11.745,0.0286,0.0121,0.124,0.807,4.0
0.718,-6.303,0.0269,0.0317,0.349,0.306,4.0
0.685,-7.133,0.027,0.0334,0.227,0.853,4.0
0.576,-6.294,0.0357,0.0794,0.145,0.0095,4.0
0.584,-9.795,0.0265,0.78,0.26,0.851,4.0
0.451,-7.456,0.0304,0.721,0.121,0.912,4.0
0.669,-7.096,0.0333,0.287,0.13,0.93,4.0
0.573,-7.791,0.0307,0.573,0.242,0.929,4.0
0.666,-7.667,0.0281,0.499,0.195,0.823,4.0
0.692,-7.265,0.0256,0.653,0.107,0.852,4.0
0.653,-8.348,0.029,0.785,0.0877,0.949,4.0
0.715,-9.529,0.0262,0.91,0.0819,0.908,4.0
0.667,-8.703,0.0304,0.389,0.0763,0.0334,4.0
0.719,-8.917,0.0251,0.675,0.107,0.714,4.0
0.62,-11.17,0.0294,0.84,0.113,0.918,4.0
0.484,-15.853,0.0396,0.167,0.0894,0.938,4.0
0.667,-7.921,0.0267,0.275,0.359,0.737,4.0
0.686,-7.271,0.0447,0.0648,0.12,0.222,4.0
0.698,-6.856,0.0342,0.786,0.323,0.867,4.0
0.688,-7.107,0.0355,0.594,0.0824,0.892,4.0
0.627,-7.34,0.0409,0.627,0.116,0.923,4.0
0.644,-8.207,0.0386,0.47,0.143,0.916,4.0
0.681,-11.199,0.0358,0.84,0.0528,0.892,4.0
0.687,-7.362,0.0294,0.849,0.323,0.771,4.0
0.487,-8.463,0.0479,0.589,0.206,0.809,4.0
0.702,-10.717,0.0327,0.378,0.0669,0.758,4.0
0.634,-10.477,0.0335,0.355,0.126,0.901,4.0
0.627,-9.084,0.0299,0.61,0.0685,0.93,4.0
0.707,-10.659,0.042,0.0913,0.0759,0.822,4.0
0.534,-9.931,0.0952,0.41,0.134,0.755,4.0
0.439,-6.898,0.0384,0.00243,0.112,0.628,4.0
0.54,-8.094,0.0289,0.00378,0.0924,0.846,4.0
0.585,-6.735,0.0285,0.0137,0.198,0.855,4.0
0.596,-7.153,0.0281,0.0629,0.0826,0.741,4.0
0.656,-5.768,0.041,0.0305,0.132,0.848,4.0
0.575,-10.876,0.033,0.0377,0.283,0.876,4.0
0.768,-12.214,0.051,0.0926,0.0789,0.843,4.0
0.735,-11.285,0.0448,0.0744,0.138,0.845,4.0
0.649,-10.961,0.038,0.189,0.0964,0.726,4.0
0.722,-11.333,0.0481,0.687,0.0965,0.804,4.0
0.665,-9.76,0.0359,0.486,0.272,0.783,4.0
0.625,-9.418,0.0243,0.303,0.0665,0.13,4.0
0.661,-10.3,0.0336,0.0335,0.0822,0.146,4.0
0.662,-8.148,0.0366,0.122,0.179,0.784,4.0
0.579,-9.41,0.036,0.441,0.161,0.773,4.0
0.629,-7.212,0.0341,0.406,0.113,0.573,4.0
0.738,-10.215,0.0349,0.501,0.0935,0.383,4.0
0.728,-10.59,0.0422,0.376,0.309,0.902,4.0
0.627,-7.805,0.0315,0.525,0.0734,0.764,4.0
0.756,-16.186,0.0428,0.385,0.0924,0.542,4.0
0.87,-15.637,0.0569,0.22,0.045,0.753,4.0
0.773,-9.771,0.0489,0.0903,0.0904,0.579,4.0
0.561,-6.729,0.0661,0.34,0.0771,0.0709,4.0
0.684,-7.821,0.0587,0.323,0.118,0.742,4.0
0.692,-15.755,0.0361,0.187,0.0714,0.953,4.0
0.689,-8.123,0.0271,0.609,0.243,0.298,4.0
0.745,-9.291,0.0387,0.518,0.0424,0.663,4.0
0.648,-13.349,0.0416,0.57,0.247,0.687,4.0
0.763,-8.454,0.0343,0.179,0.0753,0.869,4.0
0.715,-10.037,0.0312,0.127,0.173,0.836,4.0
0.636,-9.292,0.0388,0.519,0.0872,0.0825,4.0
0.646,-8.547,0.0346,0.578,0.386,0.04,4.0
0.648,-10.275,0.037,0.653,0.111,0.829,4.0
0.704,-7.514,0.0427,0.758,0.244,0.816,4.0
0.648,-12.128,0.0318,0.0284,0.103,0.673,4.0
0.661,-8.195,0.0303,0.558,0.337,0.909,4.0
0.794,-9.488,0.0481,0.109,0.014,0.852,4.0
0.643,-9.91,0.0334,0.065,0.0897,0.529,4.0
0.821,-15.762,0.0709,0.0233,0.0846,0.879,4.0
0.695,-14.081,0.0412,0.163,0.0786,0.823,4.0
0.71,-8.266,0.0533,0.101,0.0794,0.0271,4.0
0.711,-12.163,0.0361,0.79,0.112,0.781,4.0
0.726,-7.101,0.0283,0.218,0.0917,0.853,4.0
0.666,-11.194,0.0346,0.554,0.0979,0.85,4.0
0.601,-9.734,0.029,0.686,0.207,0.902,4.0
0.7,-11.248,0.0263,0.344,0.0654,0.474,4.0
0.649,-10.562,0.0315,0.257,0.1,0.934,4.0
0.845,-10.795,0.0328,0.371,0.114,0.653,4.0
0.626,-11.744,0.0386,0.473,0.28,0.91,4.0
0.628,-12.604,0.0373,0.282,0.0855,0.137,4.0
0.74,-6.895,0.0307,0.00909,0.104,0.761,4.0
0.618,-7.49,0.0297,0.000787,0.0921,0.72,4.0
0.619,-7.201,0.0271,0.0763,0.104,0.489,4.0
0.517,-8.428,0.0381,0.0187,0.119,0.913,4.0
0.638,-5.897,0.0318,0.0142,0.0711,0.887,4.0
0.803,-10.391,0.0476,0.564,0.0698,0.478,4.0
0.665,-7.154,0.0528,0.0898,0.125,0.802,4.0
0.707,-8.363,0.0323,0.0309,0.123,0.42,4.0
0.719,-7.518,0.0349,0.151,0.048,0.846,4.0
0.61,-8.416,0.0322,0.106,0.108,0.871,4.0
0.555,-8.178,0.0315,0.461,0.125,0.504,4.0
0.608,-10.203,0.0479,0.703,0.095,0.793,4.0
0.537,-9.422,0.0279,0.791,0.258,0.784,4.0
0.656,-9.656,0.04,0.433,0.111,0.73,4.0
0.696,-10.101,0.0345,0.0952,0.0883,0.818,4.0
0.68,-11.372,0.0524,0.0779,0.0626,0.859,4.0
0.664,-10.618,0.0783,0.226,0.213,0.766,4.0
0.483,-12.069,0.0312,0.179,0.144,0.881,4.0
0.669,-8.405,0.0434,0.0674,0.0663,0.81,4.0
0.67,-16.267,0.0345,0.286,0.0663,0.863,4.0
0.652,-8.445,0.0299,0.362,0.0708,0.133,4.0
0.58,-9.544,0.0305,0.155,0.278,0.947,4.0
0.7,-8.056,0.0509,0.244,0.117,0.873,4.0
0.624,-8.849,0.0268,0.0416,0.118,0.88,4.0
0.668,-7.757,0.0274,0.434,0.0876,0.514,4.0
0.714,-10.251,0.0324,0.00732,0.0704,0.171,4.0
0.623,-13.026,0.0298,0.0634,0.128,0.889,4.0
0.641,-9.601,0.0319,0.299,0.177,0.845,4.0
0.64,-10.243,0.034,0.364,0.109,0.923,4.0
0.616,-6.958,0.0452,0.0568,0.0782,0.622,4.0
0.569,-7.874,0.0276,0.00868,0.0577,0.865,4.0
0.546,-9.542,0.0287,0.0785,0.0496,0.894,4.0
0.533,-8.121,0.0354,0.558,0.1,0.646,4.0
0.72,-10.225,0.0458,0.218,0.115,0.642,4.0
0.657,-9.414,0.045,0.0423,0.0962,0.865,4.0
0.681,-9.487,0.0386,0.509,0.125,0.862,4.0
0.723,-8.394,0.0398,0.558,0.132,0.533,4.0
0.719,-9.579,0.0313,0.152,0.206,0.682,4.0
0.714,-10.669,0.0306,0.194,0.112,0.719,4.0
0.541,-6.985,0.0228,0.329,0.086,0.671,4.0
0.675,-5.754,0.0313,0.169,0.0703,0.365,4.0
0.645,-5.213,0.0632,0.57,0.0875,0.943,4.0
0.574,-6.43,0.0332,0.338,0.0791,0.664,4.0
0.72,-9.978,0.0281,0.777,0.105,0.865,4.0
0.631,-11.923,0.0263,0.509,0.163,0.846,4.0
0.703,-7.003,0.0306,0.277,0.101,0.454,4.0
0.716,-15.941,0.0404,0.793,0.114,0.771,4.0
0.76,-8.55,0.0417,0.425,0.0693,0.705,4.0
0.657,-5.804,0.0267,0.344,0.153,0.265,4.0
0.681,-9.612,0.0299,0.562,0.133,0.872,4.0
0.621,-6.107,0.0467,0.394,0.156,0.738,4.0
0.617,-9.527,0.0345,0.461,0.122,0.799,4.0
0.676,-6.177,0.0315,0.358,0.045,0.867,4.0
0.611,-9.697,0.0299,0.521,0.107,0.876,4.0
0.56,-7.263,0.0339,0.33,0.198,0.874,4.0
0.712,-8.096,0.0502,0.116,0.109,0.73,4.0
0.764,-8.13,0.0393,0.133,0.075,0.862,4.0
0.807,-9.346,0.0466,0.469,0.0804,0.934,4.0
0.686,-8.988,0.0303,0.185,0.0958,0.896,4.0
0.677,-9.737,0.0371,0.326,0.538,0.668,4.0
0.616,-7.636,0.0351,0.0538,0.0692,0.704,4.0
0.636,-9.245,0.0344,0.764,0.159,0.528,4.0
0.632,-7.977,0.0555,0.34,0.0991,0.775,4.0
0.694,-8.797,0.0444,0.5,0.327,0.597,4.0
0.78,-9.539,0.0292,0.13,0.176,0.3,4.0
0.661,-8.109,0.0283,0.515,0.0653,0.814,4.0
0.691,-10.401,0.0426,0.614,0.153,0.828,4.0
0.691,-10.243,0.032,0.387,0.0958,0.219,4.0
0.639,-8.603,0.0288,0.647,0.114,0.842,4.0
0.663,-10.087,0.0396,0.392,0.134,0.783,4.0
0.685,-9.371,0.0371,0.257,0.0875,0.216,4.0
0.787,-6.774,0.0783,0.189,0.116,0.733,4.0
0.593,-4.656,0.0701,0.0649,0.249,0.808,4.0
